EpThisIter,EpisodesSoFar,entloss,TimestepsSoFar,EpRewMean,entropy,EpLenMean,TimeElapsed,ev_tdlam_before,surrgain,optimgain,meankl
20,8560,0.0,428000,-6.169701693608161,-3.2021878,50.0,198.9793882369995,0.9679750986397266,0.034584317,0.034584317,0.010201955
21,8581,0.0,429050,-6.081290726994894,-3.213417,50.0,199.5009469985962,0.9631615020334721,0.031437814,0.031437814,0.010226755
20,8601,0.0,430050,-6.119701693034649,-3.2127457,50.0,200.0057337284088,0.9286257177591324,0.036491632,0.036491632,0.010084067
21,8622,0.0,431100,-6.900612283736318,-3.2175295,50.0,200.54440999031067,0.9758943598717451,0.03486369,0.03486369,0.010586459
20,8642,0.0,432100,-6.685984503297921,-3.2239609,50.0,201.0153386592865,0.9573734626173973,0.037487604,0.037487604,0.010729512
21,8663,0.0,433150,-6.4152007166612774,-3.2241445,50.0,201.470787525177,0.9280737340450287,0.058128145,0.058128145,0.00971432
20,8683,0.0,434150,-6.411478869138707,-3.229849,50.0,201.95231461524963,0.9548856467008591,0.043546174,0.043546174,0.010169932
21,8704,0.0,435200,-6.607642463527467,-3.2327273,50.0,202.43249773979187,0.9374628439545631,0.044696495,0.044696495,0.009898499
20,8724,0.0,436200,-6.453456100319963,-3.2335224,50.0,202.94829869270325,0.9428027458488941,0.032467864,0.032467864,0.010662555
20,8744,0.0,437200,-5.96988700009522,-3.232278,50.0,203.56202173233032,0.9474821276962757,0.05560775,0.05560775,0.011278499
21,8765,0.0,438250,-5.276856194277135,-3.2406847,50.0,204.11008310317993,0.9592711366713047,0.031468436,0.031468436,0.010522271
20,8785,0.0,439250,-4.849566861829242,-3.241883,50.0,204.5935401916504,0.8647304028272629,0.13832872,0.13832872,0.009867326
21,8806,0.0,440300,-5.865558089203087,-3.2472305,50.0,205.10946345329285,0.9587783329188824,0.03734482,0.03734482,0.009668936
20,8826,0.0,441300,-5.938442614653132,-3.245659,50.0,205.59187173843384,0.9443252198398113,0.041220352,0.041220352,0.010116227
21,8847,0.0,442350,-4.858913138427022,-3.2422254,50.0,206.05455374717712,0.9695173483341932,0.039986894,0.039986894,0.013626434
20,8867,0.0,443350,-4.981868044076969,-3.2392063,50.0,206.51359581947327,0.9484391361474991,0.029272726,0.029272726,0.01003953
21,8888,0.0,444400,-5.334374359713701,-3.2372456,50.0,206.9698133468628,0.9660619013011456,0.031564407,0.031564407,0.009940892
20,8908,0.0,445400,-6.280069103583153,-3.2324295,50.0,207.43166422843933,0.957513015717268,0.031879537,0.031879537,0.010115715
21,8929,0.0,446450,-6.00823716718411,-3.235352,50.0,207.882915019989,0.9703226163983345,0.040344846,0.040344846,0.010506845
20,8949,0.0,447450,-5.1160404251605325,-3.233023,50.0,208.35265707969666,0.9691059738397598,0.032354638,0.032354638,0.010970136
21,8970,0.0,448500,-4.882941284020705,-3.2344737,50.0,208.82725191116333,0.9361881539225578,0.03062074,0.03062074,0.01002546
20,8990,0.0,449500,-5.407283308092653,-3.238161,50.0,209.3868215084076,0.9477230682969093,0.05024389,0.05024389,0.0099282935
21,9011,0.0,450550,-5.835228505120213,-3.2400296,50.0,209.95610904693604,0.9576320759952068,0.04303435,0.04303435,0.009964899
20,9031,0.0,451550,-5.1913148207373,-3.2398965,50.0,210.46724319458008,0.9164153933525085,0.052374132,0.052374132,0.01040179
21,9052,0.0,452600,-5.19648180668936,-3.2444243,50.0,210.97415494918823,0.9448496364057064,0.032499462,0.032499462,0.011238571
20,9072,0.0,453600,-5.684222237765388,-3.2542439,50.0,211.45675563812256,0.9639200419187546,0.026778258,0.026778258,0.011483557
21,9093,0.0,454650,-5.804475375799799,-3.2587674,50.0,211.92395973205566,0.9419926181435585,0.056033373,0.056033373,0.009962928
20,9113,0.0,455650,-6.063775869335933,-3.2588413,50.0,212.40137028694153,0.9642587006092072,0.032028023,0.032028023,0.010300494
21,9134,0.0,456700,-5.908921467085584,-3.2545238,50.0,212.87156462669373,0.9421097673475742,0.038761575,0.038761575,0.009714741
20,9154,0.0,457700,-5.544741241347213,-3.255869,50.0,213.36431622505188,0.9494414180517197,0.037953686,0.037953686,0.009805215
21,9175,0.0,458750,-5.476450199809397,-3.2558289,50.0,213.83169627189636,0.9435615986585617,0.028953308,0.028953308,0.01057826
20,9195,0.0,459750,-6.291375038668384,-3.2553718,50.0,214.28802943229675,0.945995569229126,0.05054865,0.05054865,0.009726014
21,9216,0.0,460800,-5.8863440017445985,-3.2503638,50.0,214.7605381011963,0.956637553870678,0.03391876,0.03391876,0.01009131
20,9236,0.0,461800,-5.303374111667866,-3.2489927,50.0,215.21385955810547,0.9520029537379742,0.032385543,0.032385543,0.010334324
20,9256,0.0,462800,-5.671045162988657,-3.245086,50.0,215.70918774604797,0.956354595720768,0.17931762,0.17931762,0.009232178
21,9277,0.0,463850,-5.982921126441509,-3.2478635,50.0,216.26450371742249,0.9524890519678593,0.035716284,0.035716284,0.009963054
20,9297,0.0,464850,-4.989976962482606,-3.2538376,50.0,216.77288722991943,0.9456861391663551,0.04088207,0.04088207,0.00976767
21,9318,0.0,465900,-4.041616231109161,-3.255789,50.0,217.24461841583252,0.9693652652204037,0.03742473,0.03742473,0.009433198
20,9338,0.0,466900,-5.122009537082407,-3.2592168,50.0,217.72296023368835,0.9346027672290802,0.026572917,0.026572917,0.009713291
21,9359,0.0,467950,-5.266185302299049,-3.2648919,50.0,218.30316829681396,0.9637639448046684,0.03964813,0.03964813,0.012535814
20,9379,0.0,468950,-4.480439956789143,-3.2751484,50.0,218.7646427154541,0.9636374600231647,0.031431254,0.031431254,0.01029738
21,9400,0.0,470000,-5.247291130172121,-3.2780433,50.0,219.21487426757812,0.9582527726888657,0.0341966,0.0341966,0.0104120225
20,9420,0.0,471000,-6.053248934447185,-3.281097,50.0,219.66060209274292,0.9636701829731464,0.026502574,0.026502574,0.010140579
21,9441,0.0,472050,-5.429801548006381,-3.2851043,50.0,220.10467767715454,0.9633716344833374,0.026395086,0.026395086,0.010104786
20,9461,0.0,473050,-4.728989795371187,-3.286461,50.0,220.5989007949829,0.9505194313824177,0.04626529,0.04626529,0.012930103
21,9482,0.0,474100,-5.315480773831432,-3.2914517,50.0,221.06905794143677,0.9565167315304279,0.030674346,0.030674346,0.009842585
20,9502,0.0,475100,-5.59513678527804,-3.2885046,50.0,221.51809811592102,0.9322182312607765,0.046469692,0.046469692,0.009673536
21,9523,0.0,476150,-5.571159747350567,-3.2874827,50.0,221.95873928070068,0.9199015945196152,0.03547834,0.03547834,0.010722581
20,9543,0.0,477150,-5.53655881191664,-3.2863486,50.0,222.41775155067444,0.9618102461099625,0.028741414,0.028741414,0.010151987
21,9564,0.0,478200,-5.796587680975215,-3.2897573,50.0,222.89424395561218,0.9263087660074234,0.043158375,0.043158375,0.009873044
20,9584,0.0,479200,-5.738573651414122,-3.2937295,50.0,223.33465313911438,0.939752172678709,0.039196156,0.039196156,0.009707987
21,9605,0.0,480250,-5.177325143148366,-3.2990043,50.0,223.78199195861816,0.9592211842536926,0.031704694,0.031704694,0.010238255
20,9625,0.0,481250,-4.602862484434345,-3.307772,50.0,224.27651643753052,0.9466021321713924,0.029164903,0.029164903,0.0095283
21,9646,0.0,482300,-5.127433356051776,-3.3113477,50.0,224.72482633590698,0.9251814261078835,0.04189477,0.04189477,0.009840351
20,9666,0.0,483300,-6.420535424001277,-3.3121011,50.0,225.17862844467163,0.9548488855361938,0.032666434,0.032666434,0.014737016
21,9687,0.0,484350,-6.043328245722586,-3.310005,50.0,225.66379761695862,0.8693968951702118,0.03612045,0.03612045,0.009325165
20,9707,0.0,485350,-5.4246723702627495,-3.3142016,50.0,226.1427173614502,0.949684139341116,0.043018498,0.043018498,0.009929399
21,9728,0.0,486400,-5.64049026476027,-3.315024,50.0,226.74775314331055,0.9505156688392162,0.030777434,0.030777434,0.009625945
20,9748,0.0,487400,-5.4171098974784675,-3.3172917,50.0,227.33649110794067,0.9716598503291607,0.02670535,0.02670535,0.010955392
20,9768,0.0,488400,-5.494400562598526,-3.329499,50.0,227.84329414367676,0.9465197771787643,0.030724943,0.030724943,0.009630302
21,9789,0.0,489450,-6.231845145661314,-3.3343482,50.0,228.34063267707825,0.9537801034748554,0.03661996,0.03661996,0.0102422545
20,9809,0.0,490450,-6.775008512590328,-3.3407829,50.0,228.8075520992279,0.9761397708207369,0.034146756,0.034146756,0.011302863
21,9830,0.0,491500,-6.386609862827138,-3.3372571,50.0,229.26180601119995,0.968061450868845,0.037622645,0.037622645,0.009424867
20,9850,0.0,492500,-5.412263800811131,-3.3474114,50.0,229.72459840774536,0.9464673846960068,0.021313068,0.021313068,0.011267394
21,9871,0.0,493550,-4.826896375124423,-3.3465202,50.0,230.22416424751282,0.9665650390088558,0.03159733,0.03159733,0.013678936
20,9891,0.0,494550,-4.975639788048407,-3.3520486,50.0,230.67918014526367,0.8775715976953506,0.038765147,0.038765147,0.009694372
21,9912,0.0,495600,-5.41601563786151,-3.3605323,50.0,231.1368453502655,0.9654719457030296,0.032371067,0.032371067,0.010098836
20,9932,0.0,496600,-6.059131683439168,-3.361816,50.0,231.62655329704285,0.9461545571684837,0.037668206,0.037668206,0.01010671
21,9953,0.0,497650,-5.535130398637238,-3.3699322,50.0,232.11544060707092,0.9647660441696644,0.032681327,0.032681327,0.009869872
20,9973,0.0,498650,-5.4407283310746495,-3.3708103,50.0,232.60252332687378,0.9519508108496666,0.03905131,0.03905131,0.012508862
21,9994,0.0,499700,-5.482617320308977,-3.3749301,50.0,233.06962871551514,0.9595154002308846,0.042536817,0.042536817,0.0101894215
20,10014,0.0,500700,-5.292911375957243,-3.3742366,50.0,233.53923869132996,0.9663878455758095,0.033456236,0.033456236,0.009981314
21,10035,0.0,501750,-5.534078609230724,-3.3773503,50.0,233.998220205307,0.9628434479236603,0.034679174,0.034679174,0.010350235
20,10055,0.0,502750,-5.649958736094147,-3.3758566,50.0,234.4498209953308,0.9666960909962654,0.035484586,0.035484586,0.009652881
21,10076,0.0,503800,-5.222336531030798,-3.3772514,50.0,234.9670214653015,0.9394926354289055,0.03488987,0.03488987,0.011964282
20,10096,0.0,504800,-5.694910280181969,-3.3782961,50.0,235.4669246673584,0.8718339949846268,0.05295519,0.05295519,0.010383945
21,10117,0.0,505850,-6.4232631155924365,-3.3793948,50.0,235.93452334403992,0.9657168574631214,0.03902357,0.03902357,0.010157774
20,10137,0.0,506850,-6.402276121949424,-3.3808,50.0,236.38498497009277,0.9443832486867905,0.03994549,0.03994549,0.010870075
21,10158,0.0,507900,-6.462214841883369,-3.3823154,50.0,236.8404541015625,0.9429612047970295,0.038504004,0.038504004,0.010374504
20,10178,0.0,508900,-5.070061433345385,-3.3872702,50.0,237.28802180290222,0.9593541845679283,0.03569386,0.03569386,0.0107777305
21,10199,0.0,509950,-5.101321428361386,-3.3899825,50.0,237.73765969276428,0.9332262426614761,0.032160867,0.032160867,0.009645928
20,10219,0.0,510950,-6.10117412261039,-3.3898008,50.0,238.18746089935303,0.967407550662756,0.025389763,0.025389763,0.009863938
21,10240,0.0,512000,-5.9553573538451845,-3.3892844,50.0,238.64212346076965,0.9768628682941198,0.030250547,0.030250547,0.00962331
20,10260,0.0,513000,-5.172555892975355,-3.3928444,50.0,239.0922622680664,0.9724026639014482,0.030392617,0.030392617,0.009578582
20,10280,0.0,514000,-4.997908990789712,-3.3932803,50.0,239.55529308319092,0.9596969895064831,0.031950958,0.031950958,0.010671115
21,10301,0.0,515050,-5.475046061297932,-3.3913558,50.0,240.07331562042236,0.9411205053329468,0.06660817,0.06660817,0.009466189
20,10321,0.0,516050,-6.156296019556088,-3.3868802,50.0,240.59198904037476,0.9673278145492077,0.030267205,0.030267205,0.009882766
21,10342,0.0,517100,-6.531021416343682,-3.3862536,50.0,241.0555818080902,0.9566430747509003,0.034599565,0.034599565,0.010192697
20,10362,0.0,518100,-6.178109066017886,-3.3920507,50.0,241.560311794281,0.9724545944482088,0.03034373,0.03034373,0.010188566
21,10383,0.0,519150,-5.765381697843155,-3.3846827,50.0,242.01895570755005,0.9644444584846497,0.036399066,0.036399066,0.013502214
20,10403,0.0,520150,-6.015053744332758,-3.386507,50.0,242.51742506027222,0.9678069166839123,0.04679729,0.04679729,0.010387177
21,10424,0.0,521200,-5.996213068573122,-3.3903487,50.0,242.96533823013306,0.944948572665453,0.044059157,0.044059157,0.0088246055
20,10444,0.0,522200,-5.461479388687642,-3.3917854,50.0,243.4237825870514,0.9768075123429298,0.03258221,0.03258221,0.009426121
21,10465,0.0,523250,-5.125149800285803,-3.3997567,50.0,243.88751816749573,0.9556876085698605,0.027365066,0.027365066,0.009701081
20,10485,0.0,524250,-5.0610802492367855,-3.4008467,50.0,244.33970665931702,0.9713575653731823,0.028178018,0.028178018,0.01077465
21,10506,0.0,525300,-5.296259927915509,-3.4058816,50.0,244.79074120521545,0.9652588628232479,0.028787548,0.028787548,0.010443892
20,10526,0.0,526300,-5.075269840432984,-3.4135137,50.0,245.24774885177612,0.9526941031217575,0.031797707,0.031797707,0.010280263
21,10547,0.0,527350,-4.897224120229362,-3.4169903,50.0,245.71170163154602,0.963489156216383,0.038926527,0.038926527,0.010322167
20,10567,0.0,528350,-5.28955639226823,-3.4247963,50.0,246.1770031452179,0.9601434245705605,0.03973542,0.03973542,0.009937616
21,10588,0.0,529400,-5.331401017439568,-3.4205303,50.0,246.62671756744385,0.9584733322262764,0.029245913,0.029245913,0.0114022745
20,10608,0.0,530400,-5.285087648403861,-3.4170535,50.0,247.07822012901306,0.9471648968756199,0.036162872,0.036162872,0.010770241
21,10629,0.0,531450,-5.036319085323072,-3.4140692,50.0,247.53101468086243,0.9623143300414085,0.025497513,0.025497513,0.00980586
20,10649,0.0,532450,-5.841057641773394,-3.4229105,50.0,247.98406291007996,0.962920680642128,0.039447036,0.039447036,0.010209136
21,10670,0.0,533500,-5.670086661706312,-3.4265525,50.0,248.44105553627014,0.9675580933690071,0.03082767,0.03082767,0.010295991
20,10690,0.0,534500,-5.16627029977049,-3.4315863,50.0,248.8915650844574,0.9557289257645607,0.026970346,0.026970346,0.010646532
21,10711,0.0,535550,-5.256437630408055,-3.4336154,50.0,249.3606104850769,0.9528244100511074,0.025717832,0.025717832,0.010328896
20,10731,0.0,536550,-5.5809569216584505,-3.4413779,50.0,249.8382432460785,0.9808262623846531,0.026925951,0.026925951,0.010414582
21,10752,0.0,537600,-5.517471490502437,-3.4411924,50.0,250.29105186462402,0.9575630351901054,0.0309921,0.0309921,0.009637843
20,10772,0.0,538600,-5.048129010009145,-3.445151,50.0,250.74817061424255,0.9126264303922653,0.033289768,0.033289768,0.010253283
20,10792,0.0,539600,-4.876185753120522,-3.4453669,50.0,251.20491218566895,0.9667721726000309,0.037605703,0.037605703,0.011799997
21,10813,0.0,540650,-5.480712229299248,-3.4486172,50.0,251.6575915813446,0.9492004066705704,0.0328905,0.0328905,0.010483393
20,10833,0.0,541650,-5.202560563422703,-3.4477932,50.0,252.1126832962036,0.9669652655720711,0.03986045,0.03986045,0.010212652
21,10854,0.0,542700,-5.1505929090204035,-3.4569397,50.0,252.56530165672302,0.9653007574379444,0.034577258,0.034577258,0.010044471
20,10874,0.0,543700,-6.031559333416107,-3.4532382,50.0,253.0149290561676,0.9472983665764332,0.02626899,0.02626899,0.00894211
21,10895,0.0,544750,-6.010770035529067,-3.4537442,50.0,253.4778220653534,0.9724135864526033,0.021158803,0.021158803,0.004144134
20,10915,0.0,545750,-4.971257052388582,-3.4597187,50.0,253.93484354019165,0.9534861072897911,0.03006605,0.03006605,0.01053623
21,10936,0.0,546800,-4.614929855920919,-3.459991,50.0,254.39955830574036,0.9201219156384468,0.04517622,0.04517622,0.010058292
20,10956,0.0,547800,-4.953101794043758,-3.462465,50.0,254.87368965148926,0.9533694162964821,0.028754916,0.028754916,0.009780854
21,10977,0.0,548850,-5.7940864546798085,-3.4666421,50.0,255.3396773338318,0.9779859874397516,0.035337936,0.035337936,0.010569556
20,10997,0.0,549850,-5.385567548848018,-3.4745467,50.0,255.80040907859802,0.9721784312278032,0.03645134,0.03645134,0.01460842
21,11018,0.0,550900,-5.464643327293784,-3.4708536,50.0,256.2581105232239,0.9504230618476868,0.031153755,0.031153755,0.009984735
20,11038,0.0,551900,-5.759881596421988,-3.4702437,50.0,256.7142732143402,0.9622138850390911,0.03063938,0.03063938,0.010660896
21,11059,0.0,552950,-5.111898821472797,-3.469994,50.0,257.17387557029724,0.9568418152630329,0.042199574,0.042199574,0.008928614
20,11079,0.0,553950,-4.581173693767786,-3.4710016,50.0,257.63664531707764,0.9694442357867956,0.034728844,0.034728844,0.010643762
21,11100,0.0,555000,-4.903990242724577,-3.4728613,50.0,258.09069442749023,0.9446803368628025,0.029818904,0.029818904,0.01221223
20,11120,0.0,556000,-5.365178500475103,-3.4765542,50.0,258.54751539230347,0.9452811814844608,0.04985693,0.04985693,0.009888917
21,11141,0.0,557050,-4.517828115754819,-3.4819417,50.0,259.00234365463257,0.9620811566710472,0.03355816,0.03355816,0.010207649
20,11161,0.0,558050,-4.748955918000135,-3.481576,50.0,259.4585223197937,0.9552657976746559,0.040222533,0.040222533,0.010394331
21,11182,0.0,559100,-5.410906279674542,-3.476137,50.0,259.9139623641968,0.9516998082399368,0.025173994,0.025173994,0.00987199
20,11202,0.0,560100,-4.961746686579862,-3.488914,50.0,260.36837339401245,0.9816660210490227,0.029296331,0.029296331,0.010710494
21,11223,0.0,561150,-5.256863317951315,-3.4927912,50.0,260.821097612381,0.9706592038273811,0.028391942,0.028391942,0.010554062
20,11243,0.0,562150,-5.440376900844609,-3.4860163,50.0,261.2768678665161,0.9755497965961695,0.109861866,0.109861866,0.01013566
21,11264,0.0,563200,-5.343127706573815,-3.4845958,50.0,261.7319347858429,0.9494080170989037,0.03110071,0.03110071,0.0100882
20,11284,0.0,564200,-5.611684101553974,-3.4866335,50.0,262.18754053115845,0.9656665548682213,0.030552689,0.030552689,0.010734439
20,11304,0.0,565200,-5.739020686988167,-3.4905097,50.0,262.65008640289307,0.8884933143854141,0.034998067,0.034998067,0.009694046
21,11325,0.0,566250,-4.9586588261579205,-3.4962242,50.0,263.10636591911316,0.9251915812492371,0.02487526,0.02487526,0.010770927
20,11345,0.0,567250,-4.858623293080027,-3.4977946,50.0,263.559552192688,0.9467923641204834,0.03714082,0.03714082,0.010511244
21,11366,0.0,568300,-5.669014455479184,-3.49746,50.0,264.01787662506104,0.928871788084507,0.03615131,0.03615131,0.0113184545
20,11386,0.0,569300,-5.873188343332494,-3.4973383,50.0,264.4766938686371,0.9742076601833105,0.035703063,0.035703063,0.011117621
21,11407,0.0,570350,-5.47613370858849,-3.4981303,50.0,264.94129943847656,0.9298384636640549,0.02862452,0.02862452,0.010528963
20,11427,0.0,571350,-5.672555627604758,-3.4983237,50.0,265.3984990119934,0.9554179385304451,0.030011257,0.030011257,0.009776359
21,11448,0.0,572400,-5.927590957198731,-3.4990776,50.0,265.85837054252625,0.9850272033363581,0.042345084,0.042345084,0.010308209
20,11468,0.0,573400,-5.317486722410531,-3.50226,50.0,266.31529712677,0.9616881385445595,0.034486637,0.034486637,0.009926536
21,11489,0.0,574450,-4.783009816139261,-3.5043569,50.0,266.7709889411926,0.9826440308243036,0.033291683,0.033291683,0.009300519
20,11509,0.0,575450,-5.245772215535905,-3.5074546,50.0,267.2226138114929,0.9646132700145245,0.02826589,0.02826589,0.00982397
21,11530,0.0,576500,-5.166997788648395,-3.5148299,50.0,267.675772190094,0.9645698927342892,0.02884091,0.02884091,0.010600442
20,11550,0.0,577500,-5.428913940821522,-3.512606,50.0,268.13190817832947,0.9506641663610935,0.062523074,0.062523074,0.010062003
21,11571,0.0,578550,-5.360652297297106,-3.5266397,50.0,268.5859134197235,0.953980091959238,0.02497688,0.02497688,0.009424403
20,11591,0.0,579550,-4.778449277300766,-3.5305502,50.0,269.03981375694275,0.966326642781496,0.03325212,0.03325212,0.0092698485
21,11612,0.0,580600,-5.785659699691121,-3.5324724,50.0,269.4828908443451,0.9641145430505276,0.022980355,0.022980355,0.009590637
20,11632,0.0,581600,-6.160631855884124,-3.5325906,50.0,269.9515869617462,0.9779055342078209,0.0258715,0.0258715,0.0037467482
21,11653,0.0,582650,-5.166846862713157,-3.5283222,50.0,270.4043776988983,0.9409676268696785,0.030111063,0.030111063,0.010091126
20,11673,0.0,583650,-5.290076511348053,-3.5317008,50.0,270.8601269721985,0.974019855260849,0.0324422,0.0324422,0.009926465
21,11694,0.0,584700,-5.746176537592935,-3.5361042,50.0,271.31819915771484,0.9781126547604799,0.033203486,0.033203486,0.01119981
20,11714,0.0,585700,-5.55239796613896,-3.543366,50.0,271.77058243751526,0.9677572026848793,0.026804807,0.026804807,0.011119582
21,11735,0.0,586750,-4.955132606423865,-3.5434568,50.0,272.2214186191559,0.9602443315088749,0.035341095,0.035341095,0.009786485
20,11755,0.0,587750,-5.145310002240007,-3.5440283,50.0,272.68069529533386,0.9600519277155399,0.045134883,0.045134883,0.009906316
21,11776,0.0,588800,-5.3215062708282685,-3.5480034,50.0,273.14510774612427,0.9725693538784981,0.03983943,0.03983943,0.009728493
20,11796,0.0,589800,-5.258607369443307,-3.5538628,50.0,273.61724042892456,0.9752838704735041,0.041450586,0.041450586,0.01134831
20,11816,0.0,590800,-4.695021949208293,-3.5568461,50.0,274.0743217468262,0.9565895237028599,0.043049917,0.043049917,0.011486334
21,11837,0.0,591850,-4.7737833211774445,-3.5573409,50.0,274.52854204177856,0.8740214407444,0.02285126,0.02285126,0.010260321
20,11857,0.0,592850,-4.828194829357855,-3.559631,50.0,274.9839332103729,0.965852577239275,0.044388052,0.044388052,0.00997822
21,11878,0.0,593900,-5.053358333986591,-3.5607827,50.0,275.43648290634155,0.9652563072741032,0.0371985,0.0371985,0.009824567
20,11898,0.0,594900,-5.738628328704058,-3.5607078,50.0,275.8947563171387,0.974786264821887,0.04791045,0.04791045,0.010220323
21,11919,0.0,595950,-6.0523523056028665,-3.5623405,50.0,276.35639786720276,0.9850002555176616,0.041418687,0.041418687,0.013340354
20,11939,0.0,596950,-6.277578387633767,-3.5616755,50.0,276.8105800151825,0.9567989110946655,0.07112267,0.07112267,0.010094866
21,11960,0.0,598000,-6.112561843795659,-3.562348,50.0,277.2689688205719,0.924059733748436,0.02907771,0.02907771,0.010116247
20,11980,0.0,599000,-5.606656930424745,-3.5634396,50.0,277.73225712776184,0.9088200628757477,0.04564946,0.04564946,0.0098578315
21,12001,0.0,600050,-5.149316147109454,-3.5642378,50.0,278.18561124801636,0.9257193952798843,0.074989974,0.074989974,0.010238272
20,12021,0.0,601050,-4.798669687844351,-3.5610049,50.0,278.6355345249176,0.9527416490018368,0.039942317,0.039942317,0.0094178105
21,12042,0.0,602100,-5.814913293363796,-3.5640328,50.0,279.09308981895447,0.9738025646656752,0.034120005,0.034120005,0.010633072
20,12062,0.0,603100,-5.842024565225091,-3.5649393,50.0,279.55515456199646,0.9724229760468006,0.03189682,0.03189682,0.010017484
21,12083,0.0,604150,-5.40886618843013,-3.566404,50.0,280.01589155197144,0.9740221407264471,0.040894687,0.040894687,0.010340872
20,12103,0.0,605150,-6.076247278702529,-3.5640864,50.0,280.4729404449463,0.9615672938525677,0.03558421,0.03558421,0.011032667
21,12124,0.0,606200,-5.998447618960478,-3.5768669,50.0,280.93146991729736,0.9782035276293755,0.023634184,0.023634184,0.010370305
20,12144,0.0,607200,-6.118452123727832,-3.5788205,50.0,281.3878185749054,0.9604346454143524,0.044134073,0.044134073,0.010731012
21,12165,0.0,608250,-5.87884260941883,-3.5765011,50.0,281.8437149524689,0.9685592614114285,0.04808259,0.04808259,0.009931272
20,12185,0.0,609250,-4.587180422168807,-3.5749812,50.0,282.29837346076965,0.9275084659457207,0.03264249,0.03264249,0.009835605
21,12206,0.0,610300,-5.302817426660402,-3.5777888,50.0,282.74936842918396,0.9642912596464157,0.03803543,0.03803543,0.011095706
20,12226,0.0,611300,-6.454509378940697,-3.5803592,50.0,283.20217967033386,0.9819772243499756,0.037734684,0.037734684,0.010069039
21,12247,0.0,612350,-5.732390953773292,-3.5830998,50.0,283.6635127067566,0.9706243127584457,0.03910427,0.03910427,0.01010743
20,12267,0.0,613350,-4.803776368963245,-3.584658,50.0,284.1229133605957,0.9586687386035919,0.03644374,0.03644374,0.009888727
21,12288,0.0,614400,-4.643490238887797,-3.590301,50.0,284.5814416408539,0.9301111921668053,0.026519941,0.026519941,0.010112226
20,12308,0.0,615400,-5.026033559967312,-3.5928352,50.0,285.0490212440491,0.9557595662772655,0.030405704,0.030405704,0.010436372
20,12328,0.0,616400,-5.407073878196821,-3.5914981,50.0,285.50459146499634,0.9455578774213791,0.03840561,0.03840561,0.011723307
21,12349,0.0,617450,-5.2946231642395185,-3.5909493,50.0,285.9618949890137,0.9710723198950291,0.058762755,0.058762755,0.009064507
20,12369,0.0,618450,-5.292158068964541,-3.5874393,50.0,286.42288041114807,0.9761977884918451,0.040001765,0.040001765,0.010219106
21,12390,0.0,619500,-5.627354687834279,-3.58973,50.0,286.8785569667816,0.9437296688556671,0.031991072,0.031991072,0.010446769
20,12410,0.0,620500,-5.159763971980232,-3.588784,50.0,287.3323881626129,0.9653845839202404,0.051131528,0.051131528,0.010393136
21,12431,0.0,621550,-5.203857905381014,-3.5837095,50.0,287.79364800453186,0.9630531780421734,0.087714314,0.087714314,0.009821197
20,12451,0.0,622550,-5.366831894747787,-3.586982,50.0,288.2562108039856,0.9612248800694942,0.036275327,0.036275327,0.0101294685
21,12472,0.0,623600,-6.008287950995845,-3.5862432,50.0,288.71814465522766,0.8874502629041672,0.040964205,0.040964205,0.009793593
20,12492,0.0,624600,-5.858185056070838,-3.593101,50.0,289.1735191345215,0.9636141881346703,0.041824047,0.041824047,0.010455278
21,12513,0.0,625650,-5.019298739860547,-3.5935037,50.0,289.62138628959656,0.9456657916307449,0.056289747,0.056289747,0.010724439
20,12533,0.0,626650,-5.470698134203711,-3.601403,50.0,290.07488107681274,0.9574754014611244,0.037433423,0.037433423,0.0116250785
21,12554,0.0,627700,-5.823352356118027,-3.598511,50.0,290.5268428325653,0.9705752041190863,0.036614545,0.036614545,0.010222873
20,12574,0.0,628700,-5.829068457381483,-3.6048868,50.0,290.9818959236145,0.9741817563772202,0.03316477,0.03316477,0.009941857
21,12595,0.0,629750,-5.5971023545593805,-3.6066816,50.0,291.43417835235596,0.9518422894179821,0.040535673,0.040535673,0.010465414
20,12615,0.0,630750,-5.715685607359154,-3.61164,50.0,291.8955035209656,0.9277695789933205,0.03424681,0.03424681,0.011520829
21,12636,0.0,631800,-5.789104655401725,-3.6107461,50.0,292.3492600917816,0.973266115412116,0.039678466,0.039678466,0.009795245
20,12656,0.0,632800,-5.135702256468411,-3.615812,50.0,292.80965995788574,0.9659432508051395,0.03361794,0.03361794,0.010003552
21,12677,0.0,633850,-4.625559939196779,-3.6197588,50.0,293.26356053352356,0.9779878836125135,0.04766739,0.04766739,0.010377281
20,12697,0.0,634850,-4.949199130504569,-3.622626,50.0,293.72648429870605,0.9496508277952671,0.033831306,0.033831306,0.009890063
21,12718,0.0,635900,-5.186359646453804,-3.6200783,50.0,294.2364308834076,0.9600010178983212,0.035180196,0.035180196,0.010913143
20,12738,0.0,636900,-5.246236302490075,-3.628044,50.0,294.69225025177,0.9646334499120712,0.03185526,0.03185526,0.011057864
21,12759,0.0,637950,-4.869218669092197,-3.6273806,50.0,295.14787340164185,0.9527618065476418,0.052805476,0.052805476,0.010558126
