#{"t_start": 1522701142.7930264, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
68.0,1040,7131.578019
379.0,1877,7147.443247
372.0,1793,7163.611724
384.0,1242,7173.697886
245.0,959,7181.759721
367.0,1878,7197.3198
28.0,861,7204.463758
392.0,2028,7221.585367
401.0,1791,7236.502046
75.0,1365,7248.076495
266.0,1893,7264.243398
355.0,1311,7275.252388
65.0,1047,7283.800226
150.0,1693,7298.217543
334.0,2124,7315.993818
260.0,1666,7330.055099
71.0,1162,7339.712004
389.0,6186,7391.755181
399.0,1410,7404.235194
393.0,2320,7423.781911
90.0,1323,7434.978941
132.0,1444,7446.96667
335.0,1897,7462.720424
97.0,1338,7473.949022
21.0,565,7478.487475
374.0,1581,7491.615438
244.0,1878,7507.892781
89.0,1262,7518.427384
54.0,1109,7527.52828
389.0,1278,7538.186532
236.0,1232,7548.515714
69.0,1133,7557.820611
239.0,1532,7570.536195
381.0,1249,7581.091838
133.0,1742,7595.492656
252.0,1830,7610.920115
372.0,2975,7636.154509
367.0,2212,7654.670578
29.0,564,7659.303647
79.0,1270,7670.100319
272.0,2065,7687.306768
92.0,1380,7698.853345
390.0,1421,7710.393718
109.0,1329,7721.330274
154.0,1697,7735.431101
370.0,1269,7745.911126
69.0,1146,7755.454441
111.0,1261,7765.828055
313.0,2026,7783.284306
327.0,1613,7796.80693
186.0,1536,7809.555885
48.0,1053,7818.243366
406.0,1594,7831.318413
110.0,1498,7843.817468
83.0,1379,7855.104777
162.0,1709,7869.474965
201.0,1705,7883.98161
110.0,1487,7896.470098
42.0,1107,7905.741423
123.0,1323,7916.631684
56.0,1213,7926.738823
386.0,1902,7942.735367
180.0,1607,7956.310706
68.0,948,7964.645943
161.0,1444,7976.979451
260.0,1835,7992.352544
422.0,2151,8010.293214
110.0,1337,8021.241951
116.0,1562,8034.348724
68.0,822,8041.460509
400.0,1903,8057.275611
36.0,595,8062.270827
51.0,983,8070.588727
271.0,1515,8083.050795
334.0,1131,8092.647621
25.0,847,8099.823607
264.0,1658,8113.645427
88.0,1198,8123.767887
274.0,1316,8134.791465
37.0,652,8140.090882
55.0,989,8148.283735
116.0,1372,8159.757818
26.0,948,8167.495984
301.0,1948,8183.790582
266.0,1915,8199.800071
14.0,472,8203.680457
305.0,1300,8214.867449
100.0,1129,8224.326481
369.0,2148,8242.131871
261.0,1511,8255.605256
163.0,1612,8269.136922
224.0,1081,8278.164287
381.0,2106,8295.587391
329.0,1891,8311.347332
452.0,2926,8337.059228
376.0,1762,8351.686336
314.0,1756,8367.514179
318.0,1829,8382.720455
116.0,964,8390.587986
61.0,1364,8402.04056
117.0,1462,8414.288556
44.0,1209,8424.503896
131.0,1148,8433.827325
338.0,1850,8449.597764
122.0,1547,8462.592211
247.0,1607,8475.921148
110.0,1313,8486.850922
209.0,1286,8497.389513
177.0,1374,8508.842341
121.0,1442,8520.951237
163.0,1612,8534.391903
190.0,1170,8544.097507
91.0,1170,8553.877941
281.0,1228,8563.825776
203.0,1675,8577.953536
15.0,583,8583.624619
143.0,1676,8597.597526
380.0,1865,8614.640066
66.0,1302,8625.396456
13.0,420,8628.798103
385.0,1774,8643.791081
389.0,3552,8673.536837
392.0,2138,8691.429383
41.0,744,8697.638369
144.0,1589,8711.007615
389.0,1940,8727.542293
