#{"t_start": 1522608444.2614212, "env_id": "Reacher-v2"}
r,l,t
-39.926033,50,25.552179
-34.594241,50,25.57631
-48.04173,50,25.600093
-46.09328,50,25.624085
-43.616926,50,25.64895
-35.135399,50,25.672984
-39.971924,50,25.698285
-44.528368,50,25.722411
-41.395012,50,25.746123
-44.233083,50,25.770116
-50.030021,50,25.794465
-34.662086,50,25.81865
-39.170009,50,25.842889
-51.016309,50,25.866869
-39.293891,50,25.890925
-45.238449,50,25.914999
-47.06441,50,25.938832
-50.598997,50,25.962642
-38.489314,50,25.986914
-42.935633,50,26.010968
-38.630328,50,26.034713
-37.311665,50,26.058902
-38.82094,50,26.082783
-41.383538,50,26.106857
-48.922933,50,26.470303
-49.958382,50,26.49427
-41.141669,50,26.518832
-46.862471,50,26.542971
-41.028158,50,26.56726
-35.799812,50,26.591463
-35.06573,50,26.615631
-31.076856,50,26.639835
-36.743485,50,26.664832
-47.291595,50,26.690198
-35.324929,50,26.714327
-40.950391,50,26.7376
-41.003117,50,26.761548
-30.845179,50,26.785466
-35.334809,50,26.809326
-43.641783,50,26.833506
-36.95707,50,26.857454
-32.671932,50,26.881414
-45.524115,50,26.905269
-43.489965,50,26.929011
-38.959162,50,26.952969
-42.131072,50,26.976935
-44.612774,50,27.000627
-32.90103,50,27.024441
-38.346919,50,27.048321
-37.077863,50,27.072069
-42.244985,50,27.095859
-33.225702,50,27.119735
-33.308159,50,27.143381
-42.541524,50,27.167296
-40.64093,50,27.194088
-37.253886,50,27.218213
-34.625462,50,27.24193
-43.939971,50,27.265979
-38.941847,50,27.290142
-43.67344,50,27.314297
-40.478155,50,27.338489
-36.310324,50,27.362571
-44.791404,50,27.386722
-50.788508,50,27.411007
-44.170537,50,27.435412
-45.063441,50,27.800095
-42.823652,50,27.823746
-36.791944,50,27.847625
-38.448569,50,27.871899
-47.089894,50,27.895906
-42.64349,50,27.91985
-36.349679,50,27.943589
-51.598042,50,27.967578
-39.62464,50,27.992049
-40.055193,50,28.015512
-44.512364,50,28.039342
-32.553153,50,28.06312
-42.318756,50,28.086868
-47.535986,50,28.110759
-33.115065,50,28.134578
-34.463139,50,28.158649
-35.7279,50,28.184612
-53.340058,50,28.212546
-39.740523,50,28.238696
-35.577687,50,28.264658
-37.700851,50,28.29097
-40.315088,50,28.318102
-43.778583,50,28.343788
-33.031043,50,28.369301
-40.658522,50,28.394546
-40.403878,50,28.420128
-39.703978,50,28.445491
-51.090963,50,28.470822
-40.535918,50,28.495176
-36.213685,50,28.520878
-43.321543,50,28.545031
-34.853451,50,28.570849
-45.63193,50,28.595381
-58.172704,50,28.62247
-34.59969,50,28.649056
-43.840219,50,28.67494
-46.193461,50,28.701908
-36.89912,50,28.727713
-41.203815,50,28.753717
-36.938297,50,28.779748
-36.611399,50,28.805951
-35.362978,50,29.184691
-46.881708,50,29.211069
-37.598547,50,29.236382
-58.517139,50,29.261281
-39.921148,50,29.286393
-42.406728,50,29.310683
-43.244141,50,29.335101
-32.217691,50,29.359131
-51.836374,50,29.384347
-44.382045,50,29.409079
-35.589848,50,29.433491
-46.107775,50,29.457099
-32.789544,50,29.48103
-52.855206,50,29.504981
-44.837991,50,29.528667
-43.757666,50,29.552994
-42.608555,50,29.577537
-34.776459,50,29.602633
-42.868226,50,29.627458
-41.748043,50,29.651186
-39.158009,50,29.675215
-38.283991,50,29.701221
-33.322624,50,29.725062
-42.09118,50,29.749281
-39.911997,50,29.773016
-32.860737,50,29.797087
-40.00314,50,29.82121
-33.918413,50,29.845057
-37.938059,50,29.869038
-42.407435,50,29.892768
-39.929921,50,29.917302
-39.642899,50,29.942778
-29.376759,50,29.968539
-50.222746,50,29.994793
-40.468978,50,30.022901
-26.545757,50,30.054398
-48.987863,50,30.090477
-45.502084,50,30.11805
-32.470105,50,30.144561
-34.651492,50,30.170597
-31.968052,50,30.196856
-30.925929,50,30.604303
-35.905308,50,30.63605
-38.411436,50,30.66527
-44.100184,50,30.693221
-39.004061,50,30.72043
-37.416714,50,30.749772
-36.576953,50,30.778306
-34.274461,50,30.80761
-38.307988,50,30.837156
-34.414381,50,30.867404
-34.25439,50,30.897327
-32.827425,50,30.926462
-40.812477,50,30.9543
-44.313008,50,30.986377
-32.938333,50,31.014612
-38.525304,50,31.044484
-44.37607,50,31.072712
-38.393247,50,31.103185
-32.010312,50,31.132316
-43.208256,50,31.161615
-39.170822,50,31.189616
-47.518719,50,31.219126
-46.396227,50,31.248253
-35.549225,50,31.278597
-54.312405,50,31.30576
-33.342715,50,31.334432
-27.034916,50,31.360046
-29.421098,50,31.387784
-38.816841,50,31.414418
-34.601824,50,31.439564
-48.734962,50,31.465225
-45.637115,50,31.491819
-52.44139,50,31.520175
-39.844022,50,31.547595
-41.039199,50,31.57267
-29.227202,50,31.598418
-35.941053,50,31.623788
-36.072283,50,31.65013
-47.790973,50,31.676321
-41.334458,50,31.702075
-45.285922,50,31.72781
-28.93301,50,32.116212
-37.104071,50,32.143071
-35.589568,50,32.170078
-38.688223,50,32.196898
-37.182304,50,32.222057
-31.925466,50,32.246394
-31.763634,50,32.27235
-45.676683,50,32.29891
-24.689458,50,32.323892
-35.283945,50,32.348369
-42.796538,50,32.372122
-37.241536,50,32.39766
-39.462052,50,32.424742
-44.669164,50,32.451259
-36.348373,50,32.477726
-40.224361,50,32.504249
-32.209802,50,32.53125
-54.140973,50,32.559397
-40.448864,50,32.585072
-37.106582,50,32.612776
-37.029788,50,32.639844
-30.51279,50,32.665335
-35.461679,50,32.691151
-47.024896,50,32.716475
-31.981948,50,32.743486
-32.754834,50,32.769788
-38.354342,50,32.796488
-31.405737,50,32.823937
-39.941652,50,32.849727
-40.075428,50,32.876695
-36.980725,50,32.90541
-33.892907,50,32.931958
-38.149536,50,32.957495
-32.533566,50,32.98368
-33.598988,50,33.011037
-30.761388,50,33.038304
-41.766307,50,33.064538
-30.048428,50,33.090047
-37.546476,50,33.116213
-30.283528,50,33.141517
-43.01405,50,33.166122
-41.777723,50,33.549872
-35.26993,50,33.575474
-32.197684,50,33.601492
-31.42226,50,33.627907
-36.959079,50,33.653686
-33.944023,50,33.679365
-40.70868,50,33.706357
-44.293197,50,33.733398
-35.090483,50,33.760478
-39.229468,50,33.786807
-36.659536,50,33.813647
-34.475369,50,33.841621
-34.880285,50,33.868891
-34.892355,50,33.894356
-31.884597,50,33.919848
-36.973689,50,33.948374
-31.412296,50,33.973766
-31.236709,50,33.999466
-35.524337,50,34.023603
-30.210906,50,34.0486
-38.471318,50,34.075461
-29.249774,50,34.100432
-29.758229,50,34.125672
-36.193211,50,34.1503
-37.217026,50,34.174213
-30.299837,50,34.1981
-34.513529,50,34.222074
-45.113981,50,34.246045
-39.370142,50,34.272179
-41.190878,50,34.301321
-36.501907,50,34.327498
-36.895554,50,34.352877
-35.175654,50,34.378149
-29.427888,50,34.403406
-40.187345,50,34.427772
-28.103065,50,34.45168
-37.579364,50,34.475965
-32.25339,50,34.500971
-32.487119,50,34.525424
-36.600406,50,34.549587
-32.972561,50,34.573969
-28.295354,50,34.946449
-28.453853,50,34.976728
-30.703998,50,35.005537
-33.543369,50,35.034958
-25.526145,50,35.062716
-37.398899,50,35.090587
-30.716283,50,35.117994
-33.992495,50,35.144751
-27.934102,50,35.171795
-41.610822,50,35.20085
-33.716453,50,35.232074
-29.983939,50,35.262589
-36.182026,50,35.293268
-36.887252,50,35.319435
-37.864933,50,35.343248
-37.21994,50,35.367713
-31.898749,50,35.391287
-35.987609,50,35.414609
-33.401811,50,35.438335
-33.420057,50,35.462324
-34.191375,50,35.488576
-30.987638,50,35.515193
-41.006447,50,35.54128
-31.436259,50,35.566767
-41.943255,50,35.591618
-42.477472,50,35.616017
-41.482117,50,35.64017
-38.518136,50,35.664212
-39.550754,50,35.688377
-29.867889,50,35.713067
-40.485658,50,35.738445
-35.869855,50,35.765611
-38.74945,50,35.790496
-26.951422,50,35.817203
-31.141928,50,35.844697
-40.111288,50,35.870206
-44.41126,50,35.897849
-25.90018,50,35.922475
