r,l,t
-14.618571,50,187.193044
-10.495735,50,187.231671
-11.031022,50,187.627125
-11.248767,50,187.665856
-21.847834,50,188.055769
-8.909556,50,188.088553
-19.428064,50,188.483025
-15.394564,50,188.521946
-21.162379,50,188.906892
-18.349406,50,188.940654
-6.408718,50,189.334447
-7.677117,50,189.372831
-20.872568,50,189.755256
-15.636227,50,189.795928
-12.939425,50,190.16846
-13.239879,50,190.207966
-11.122661,50,190.607012
-9.902922,50,190.6459
-9.890978,50,191.083084
-16.418198,50,191.12288
-19.060516,50,191.506754
-20.233641,50,191.543559
-18.811976,50,191.93954
-21.433115,50,191.980174
-10.221671,50,192.357977
-21.086837,50,192.40189
-8.501983,50,192.797792
-17.51623,50,192.835718
-16.054213,50,193.225898
-11.7245,50,193.266341
-20.532663,50,193.671573
-19.199121,50,193.72032
-8.180071,50,194.110475
-16.404554,50,194.150403
-16.003222,50,194.523897
-13.198871,50,194.567045
-12.313211,50,194.952896
-6.812059,50,194.990226
-11.977208,50,195.362694
-13.612649,50,195.4037
-16.095099,50,195.783009
-11.896165,50,195.822185
-17.273398,50,196.207411
-13.118847,50,196.249854
-11.977319,50,196.623993
-13.781952,50,196.667478
-7.327662,50,197.043541
-8.317836,50,197.076394
-15.054744,50,197.443422
-10.846493,50,197.483324
-6.486562,50,197.841408
-7.535913,50,197.883717
-17.667599,50,198.248399
-10.197834,50,198.281578
-13.018394,50,198.648256
-27.976418,50,198.697677
-15.542431,50,199.081568
-22.824646,50,199.12259
-7.682106,50,199.577327
-13.556806,50,199.621469
-8.708716,50,200.007006
-15.208103,50,200.048008
-17.258049,50,200.418187
-18.260378,50,200.452497
-17.957211,50,200.8093
-7.651465,50,200.841552
-7.108162,50,201.222621
-12.66192,50,201.261849
-8.994243,50,201.633648
-12.541339,50,201.668975
-5.087134,50,202.038418
-9.005749,50,202.07111
-16.201044,50,202.435865
-15.336509,50,202.467522
-17.929766,50,202.849006
-21.881583,50,202.889733
-9.942406,50,203.299765
-15.219562,50,203.339854
-12.610659,50,203.734975
-18.008206,50,203.776592
-13.008365,50,204.170062
-10.338131,50,204.211381
-20.292047,50,204.587797
-14.845765,50,204.628953
-13.122573,50,205.005591
-6.94617,50,205.04354
-13.722344,50,205.413844
-6.984457,50,205.445974
-10.652757,50,205.834147
-7.087589,50,205.876925
-13.072865,50,206.269699
-14.231209,50,206.313305
-9.709483,50,206.702788
-13.927178,50,206.751836
-25.057839,50,207.132305
-13.677967,50,207.168536
-8.356351,50,207.535334
-19.873637,50,207.572122
-21.856158,50,208.000262
-10.506955,50,208.042509
-24.811547,50,208.436913
-8.665312,50,208.479999
-10.808508,50,208.873056
-7.980142,50,208.914137
-9.046243,50,209.297412
-26.258978,50,209.334221
-10.325525,50,209.720875
-12.798042,50,209.760644
-14.082062,50,210.146319
-11.387101,50,210.186962
-10.125076,50,210.557033
-11.458417,50,210.593601
-16.33164,50,210.966236
-9.70724,50,211.00349
-20.435313,50,211.368452
-8.198989,50,211.407851
-16.048759,50,211.775202
-11.308568,50,211.806756
-7.533318,50,212.17342
-24.48434,50,212.214072
-25.288499,50,212.582174
-13.869055,50,212.62376
-10.941972,50,212.993794
-12.284207,50,213.032943
-11.342256,50,213.405879
-9.094168,50,213.44691
-11.234321,50,213.833578
-11.538701,50,213.875121
-15.048626,50,214.248067
-10.438942,50,214.283231
-14.301509,50,214.688005
-7.244508,50,214.734658
-10.9556,50,215.14739
-8.138471,50,215.17995
-11.450306,50,215.552332
-17.099246,50,215.5918
-19.128414,50,215.959686
-9.994806,50,215.99906
-9.15923,50,216.425091
-15.69317,50,216.464476
-15.458809,50,216.832237
-10.761969,50,216.863821
-14.934598,50,217.23651
-26.537186,50,217.278936
-12.048498,50,217.650958
-5.259318,50,217.687601
-9.355867,50,218.072055
-11.190988,50,218.117518
-13.309153,50,218.545714
-8.630435,50,218.590163
-11.369792,50,218.976456
-11.66255,50,219.018683
-19.39449,50,219.409087
-11.026228,50,219.451491
-10.918556,50,219.834248
-9.901567,50,219.871308
-17.907171,50,220.251075
-12.346928,50,220.289205
-14.265904,50,220.663587
-12.319269,50,220.70137
-7.576256,50,221.121541
-12.555966,50,221.163815
-8.251361,50,221.562049
-14.036451,50,221.59902
-10.271921,50,221.981224
-15.335878,50,222.016687
-16.942335,50,222.38802
-17.230861,50,222.427525
-13.852699,50,222.809784
-27.241697,50,222.85141
-8.460574,50,223.214607
-12.286463,50,223.246628
-15.862157,50,223.618404
-10.524396,50,223.654705
-11.485411,50,224.070615
-16.250272,50,224.111364
-13.194938,50,224.555246
-8.909907,50,224.598519
-2.985249,50,225.074006
-23.956323,50,225.110572
-16.299902,50,225.49676
-11.856736,50,225.535602
-20.535739,50,225.909594
-7.349457,50,225.949939
-12.047203,50,226.332567
-16.477511,50,226.370233
-14.489563,50,226.762148
-9.849649,50,226.801812
-10.732129,50,227.202332
-15.093741,50,227.242998
-11.699379,50,227.617652
-11.279789,50,227.654245
-11.665372,50,228.026801
-28.732572,50,228.064054
-12.292892,50,228.433143
-9.332093,50,228.473703
-9.55738,50,228.846215
-12.664042,50,228.877593
-15.165385,50,229.255949
-12.10967,50,229.298212
-12.836714,50,229.667737
-11.551072,50,229.710177
-24.194372,50,230.085235
-13.747804,50,230.124697
-12.602821,50,230.49889
-9.5697,50,230.54356
-12.267238,50,230.912876
-15.223127,50,230.950847
-10.402475,50,231.319484
-11.332383,50,231.363199
-13.547042,50,231.735348
-10.040214,50,231.772173
