time_elapsed,approxkl,fps,nupdates,clipfrac,total_timesteps,explained_variance,serial_timesteps,eplenmean,eprewmean,policy_entropy,value_loss,policy_loss
265.4854302406311,0.02453222,1498,185,0.27333984,378880,0.9160397797822952,378880,50.0,-7.079646909999999,-3.0154853,8.0454905e-05,0.004219702
266.835040807724,0.032326788,1517,186,0.3071289,380928,0.9178538545966148,380928,50.0,-7.177612990000001,-3.0095258,6.6714616e-05,0.0004961908
268.2855999469757,0.02295029,1412,187,0.2520508,382976,0.8914923295378685,382976,50.0,-6.97504756,-3.013718,7.3341405e-05,-0.0008721681
269.73662090301514,0.029555013,1411,188,0.2819336,385024,0.878311388194561,385024,50.0,-6.73985168,-3.018964,0.00010048055,-0.006357993
271.10262084007263,0.028685782,1499,189,0.28442383,387072,0.8484746515750885,387072,50.0,-6.611879099999999,-3.0290074,0.00010072673,0.004179915
272.4402952194214,0.027389562,1531,190,0.2710449,389120,0.8343877047300339,389120,50.0,-6.966203370000001,-3.0503318,0.00010249884,0.0025522336
273.80707263946533,0.033480324,1498,191,0.3041504,391168,0.8144093453884125,391168,50.0,-7.115986399999998,-3.057617,0.00014700004,0.0003397054
275.15468740463257,0.028920153,1520,192,0.28637695,393216,0.8214538544416428,393216,50.0,-7.50259186,-3.0572476,0.0001315122,-0.0029300544
276.5282144546509,0.030446744,1491,193,0.2939453,395264,0.8982781991362572,395264,50.0,-7.141976699999999,-3.0702317,0.00010523237,0.0026979276
278.0338890552521,0.029155985,1364,194,0.28442383,397312,0.8624627590179443,397312,50.0,-7.05853611,-3.088385,8.7450186e-05,-0.0024446086
279.4204053878784,0.025922846,1477,195,0.270166,399360,0.8661227971315384,399360,50.0,-6.84583596,-3.0946438,0.00010097062,0.0021018726
280.780366897583,0.030352632,1506,196,0.28139648,401408,0.8848554193973541,401408,50.0,-6.89385706,-3.097752,8.8211156e-05,0.0004689793
282.1812472343445,0.028512752,1462,197,0.30083007,403456,0.8802253231406212,403456,50.0,-6.821429259999999,-3.111839,7.3349715e-05,0.0016111231
283.53145837783813,0.030040275,1517,198,0.29702148,405504,0.8857537508010864,405504,50.0,-6.660488320000001,-3.118195,0.00011279363,0.0058989343
284.86748456954956,0.025726583,1533,199,0.27026367,407552,0.86618372797966,407552,50.0,-6.6995759800000005,-3.1283185,0.00011922495,-0.00011528374
286.22588300704956,0.029135054,1508,200,0.28105468,409600,0.8547647595405579,409600,50.0,-6.59447116,-3.124862,0.00010338009,0.005173924
287.6115484237671,0.031488676,1478,201,0.30610353,411648,0.8664494752883911,411648,50.0,-6.56563388,-3.1086898,9.087705e-05,-3.734323e-05
289.1005907058716,0.031957757,1375,202,0.30649415,413696,0.8841626867651939,413696,50.0,-6.49535699,-3.1077876,7.676212e-05,0.0017342292
290.47429037094116,0.028895002,1491,203,0.29121095,415744,0.8766327351331711,415744,50.0,-6.93339534,-3.1198146,0.000106083186,-0.006968721
291.8377208709717,0.033807542,1502,204,0.3260742,417792,0.8664696663618088,417792,50.0,-7.07878924,-3.1273596,0.00010624081,-0.0023437545
293.25427985191345,0.02552035,1450,205,0.28623047,419840,0.8814638033509254,419840,50.0,-6.991075449999999,-3.1341922,8.633292e-05,-0.0032987217
294.63681960105896,0.038279485,1481,206,0.2948242,421888,0.8380181193351746,421888,50.0,-6.7225630899999995,-3.1411016,0.00010704398,-0.0014740893
296.0398554801941,0.03151386,1460,207,0.3084961,423936,0.8798958137631416,423936,50.0,-6.545510139999999,-3.1612453,9.486878e-05,0.0040202844
297.49401569366455,0.027417187,1408,208,0.29350585,425984,0.9020439758896828,425984,50.0,-6.611584160000001,-3.185698,7.243019e-05,0.0064255656
299.00425958633423,0.02843437,1356,209,0.29433593,428032,0.8926821500062943,428032,50.0,-6.772482480000001,-3.1942873,8.689429e-05,0.0006312183
300.51742696762085,0.035266954,1353,210,0.31987303,430080,0.8938850685954094,430080,50.0,-6.74543363,-3.1815166,6.997e-05,0.0014104369
302.02618980407715,0.060002517,1357,211,0.2989746,432128,0.825534999370575,432128,50.0,-6.827391060000001,-3.1752605,0.00013249056,-0.005015816
303.6370050907135,0.041615374,1275,212,0.29956055,434176,0.9134899750351906,434176,50.0,-7.03752952,-3.1775718,8.0103055e-05,-0.0042845597
305.09227442741394,0.029704455,1407,213,0.2873047,436224,0.8788092881441116,436224,50.0,-6.60510943,-3.1945207,6.594114e-05,-0.002205287
306.5554163455963,0.027330687,1400,214,0.28706056,438272,0.8541648089885712,438272,50.0,-6.177390499999999,-3.2116647,9.639766e-05,0.003915596
307.9335091114044,0.033711027,1486,215,0.30664062,440320,0.8607211112976074,440320,50.0,-6.301177169999999,-3.2227855,9.541366e-05,-0.0021778382
309.3659429550171,0.035151172,1430,216,0.31889647,442368,0.8957893028855324,442368,50.0,-6.44368476,-3.2346225,7.256846e-05,-0.0018134288
310.7391619682312,0.033194933,1491,217,0.3232422,444416,0.8579946309328079,444416,50.0,-6.60205511,-3.2456422,0.00011230763,0.0019549632
312.1078071594238,0.0507411,1496,218,0.3222168,446464,0.8731081038713455,446464,50.0,-6.450568279999999,-3.2378755,0.0001118658,-0.004021461
313.4632570743561,0.027081046,1517,219,0.27358398,448512,0.8693274706602097,448512,50.0,-6.29135245,-3.2374122,9.191815e-05,-0.0004907871
314.84572768211365,0.028232675,1481,220,0.2932129,450560,0.9016837477684021,450560,50.0,-6.419891140000001,-3.249617,8.965424e-05,0.0033437908
316.32849860191345,0.030082878,1381,221,0.29829103,452608,0.8739723563194275,452608,50.0,-6.5662734899999995,-3.272546,7.6894954e-05,0.001348643
317.82057666778564,0.024511108,1372,222,0.27021486,454656,0.8160040825605392,454656,50.0,-6.970957690000001,-3.2907815,0.00012783166,0.004375099
319.187979221344,0.02610094,1498,223,0.28100586,456704,0.8715595453977585,456704,50.0,-6.974615210000001,-3.3080947,0.00010013832,0.0023092
320.56407833099365,0.05881269,1488,224,0.30776367,458752,0.8718253970146179,458752,50.0,-7.264084820000001,-3.315557,0.00010536014,-0.00027886222
321.99676156044006,0.026082003,1429,225,0.26958007,460800,0.8945472612977028,460800,50.0,-7.053275639999999,-3.331009,8.282326e-05,0.00019769897
323.3562788963318,0.029634196,1506,226,0.28603515,462848,0.8939538449048996,462848,50.0,-6.53218604,-3.346518,7.0817405e-05,0.0014566865
324.7609329223633,0.03435156,1458,227,0.31938475,464896,0.9109519124031067,464896,50.0,-6.43304297,-3.3575451,6.3728905e-05,0.003819334
326.24639105796814,0.024722507,1379,228,0.2677246,466944,0.9110397696495056,466944,50.0,-6.483105839999999,-3.3638148,6.701445e-05,0.0020765075
327.67859053611755,0.030453315,1430,229,0.2974121,468992,0.9097492024302483,468992,50.0,-6.454755189999999,-3.3830109,7.861385e-05,0.0012104011
329.0803635120392,0.04110163,1461,230,0.2989258,471040,0.9177022650837898,471040,50.0,-6.647272319999998,-3.401732,8.44526e-05,0.0045921025
330.49254322052,0.030635193,1450,231,0.30034178,473088,0.8509057611227036,473088,50.0,-6.478286599999999,-3.4181907,8.639737e-05,0.0056197676
331.94451689720154,0.033941127,1410,232,0.31328124,475136,0.8934535160660744,475136,50.0,-6.463810570000001,-3.4345138,8.015834e-05,0.00552107
333.46349239349365,0.038524695,1348,233,0.3317871,477184,0.8928802236914635,477184,50.0,-6.6174657,-3.4491158,7.123257e-05,0.0032267973
334.87072372436523,0.02525047,1455,234,0.2686035,479232,0.9079206436872482,479232,50.0,-6.536085480000001,-3.463225,7.4010386e-05,0.0029092417
336.2981467247009,0.03075372,1435,235,0.2949707,481280,0.8751083761453629,481280,50.0,-6.45981888,-3.4628818,8.693397e-05,0.0040998915
337.8386535644531,0.037264008,1329,236,0.33320314,483328,0.8942059725522995,483328,50.0,-6.67574683,-3.472037,0.00010206966,-0.0036160648
339.3232936859131,0.025355747,1379,237,0.2794922,485376,0.9026991277933121,485376,50.0,-6.626164729999999,-3.4853063,8.099928e-05,0.0023915006
340.7183117866516,0.03612475,1468,238,0.32421875,487424,0.9116414934396744,487424,50.0,-6.535139620000001,-3.477839,8.9068344e-05,-0.0029142296
342.0807704925537,0.031321786,1503,239,0.29941407,489472,0.8917743265628815,489472,50.0,-6.541743560000001,-3.4801228,7.88273e-05,0.0052973144
343.5482518672943,0.037396986,1395,240,0.321875,491520,0.9202859550714493,491520,50.0,-6.473606979999999,-3.4937332,7.958415e-05,0.0012149087
344.9447429180145,0.040301062,1466,241,0.3428711,493568,0.827822208404541,493568,50.0,-6.481944530000002,-3.49215,9.488375e-05,-0.00057785574
346.33482003211975,0.038626894,1473,242,0.33217773,495616,0.8568585216999054,495616,50.0,-6.270136940000001,-3.4979324,8.6781845e-05,-0.0030176959
347.8348467350006,0.027347824,1365,243,0.28945312,497664,0.9027204588055611,497664,50.0,-6.33641082,-3.5098248,6.691386e-05,-0.00061880855
349.21066451072693,0.07392215,1488,244,0.3561035,499712,0.8197781443595886,499712,50.0,-6.40218818,-3.5127587,0.0001056691,0.0025772676
350.5898787975311,0.038029455,1485,245,0.32856447,501760,0.8707818239927292,501760,50.0,-6.6294220600000004,-3.5128446,0.00010840385,-0.00062314223
351.97951102256775,0.04306928,1474,246,0.3352539,503808,0.8927936255931854,503808,50.0,-7.0934618799999996,-3.5274215,0.00010886455,0.0039663715
353.40791964530945,0.033970576,1434,247,0.31142578,505856,0.8543421030044556,505856,50.0,-7.0250670600000005,-3.538707,0.00010805334,0.0017426744
354.8224685192108,0.028344134,1448,248,0.29418945,507904,0.8690435290336609,507904,50.0,-6.65514933,-3.542729,0.00011143917,0.0024208047
356.17932653427124,0.040526185,1509,249,0.33032227,509952,0.8919581472873688,509952,50.0,-6.570863549999998,-3.557858,8.982992e-05,0.0027157771
357.6215567588806,0.03739167,1420,250,0.32753906,512000,0.8714663833379745,512000,50.0,-6.7939628800000005,-3.5624988,0.0001456446,0.009445375
359.04319620132446,0.08592008,1440,251,0.36416015,514048,0.7939719259738922,514048,50.0,-6.819960169999999,-3.5609863,0.00010505975,0.00018718392
360.4244270324707,0.050916433,1483,252,0.36079103,516096,0.8927049711346626,516096,50.0,-6.721634140000001,-3.5786781,9.53705e-05,-0.00539039
361.8292627334595,0.039692074,1458,253,0.32475585,518144,0.8823415786027908,518144,50.0,-6.3536816,-3.5915494,0.000103214625,-0.00564189
363.24156165122986,0.035491,1450,254,0.33242187,520192,0.8936128467321396,520192,50.0,-6.240163730000001,-3.5958161,9.079065e-05,0.0045243977
364.6162567138672,0.032808047,1490,255,0.31083983,522240,0.8789585530757904,522240,50.0,-6.08003288,-3.5967076,8.6646745e-05,0.0057328017
366.0070068836212,0.037502583,1472,256,0.33569336,524288,0.8672815412282944,524288,50.0,-6.397831279999999,-3.5947883,0.00012758019,0.008742492
367.49916195869446,0.032043323,1372,257,0.30610353,526336,0.8728954344987869,526336,50.0,-6.575528520000001,-3.5961366,0.00012816578,0.0061754063
368.8878242969513,0.035843574,1475,258,0.33007812,528384,0.9140212759375572,528384,50.0,-6.50993117,-3.5821807,9.82349e-05,0.002129976
370.32358479499817,0.061983865,1426,259,0.34506837,530432,0.8633520603179932,530432,50.0,-6.57463432,-3.55903,0.000110861045,-0.002407188
371.7921724319458,0.033031814,1394,260,0.30751953,532480,0.9138322174549103,532480,50.0,-6.4085031400000005,-3.5437362,7.287221e-05,0.0023322448
373.1453592777252,0.03495061,1513,261,0.3178711,534528,0.920972615480423,534528,50.0,-6.280640989999999,-3.5350718,5.2517466e-05,0.0043537114
374.60459065437317,0.04974123,1403,262,0.3416504,536576,0.8362654447555542,536576,50.0,-6.2165577899999995,-3.5178075,0.000120528624,0.00038605806
376.05099081993103,0.032982923,1416,263,0.29882812,538624,0.8576513081789017,538624,50.0,-6.58623508,-3.5138023,0.000134233,-0.004636618
377.43762707710266,0.03584853,1477,264,0.3239746,540672,0.904451385140419,540672,50.0,-6.4949305100000005,-3.5376568,6.2084575e-05,0.0035250105
378.82249426841736,0.033635877,1479,265,0.31948242,542720,0.9170638099312782,542720,50.0,-6.191257329999998,-3.5582764,5.652256e-05,-0.006410987
380.2317638397217,0.040158078,1453,266,0.32910156,544768,0.9131019189953804,544768,50.0,-6.210585539999999,-3.5760052,6.953582e-05,0.010525454
381.59447026252747,0.03581326,1503,267,0.31723633,546816,0.8922442942857742,546816,50.0,-6.109620800000001,-3.586022,8.0876074e-05,0.007577812
382.9989957809448,0.030473912,1458,268,0.30151367,548864,0.9224960282444954,548864,50.0,-5.709488429999999,-3.5745862,4.49175e-05,0.0043720426
384.40120792388916,0.03541804,1460,269,0.31865233,550912,0.9190628454089165,550912,50.0,-6.026738689999999,-3.5686321,6.4099346e-05,-0.0027684337
385.72505164146423,0.043892313,1547,270,0.3449707,552960,0.9124458953738213,552960,50.0,-6.40317375,-3.553245,7.865538e-05,-0.0005522714
387.032103061676,0.034309555,1567,271,0.31381837,555008,0.9171990901231766,555008,50.0,-6.42872231,-3.5440745,6.004284e-05,-0.0033596314
388.3370404243469,0.036528867,1569,272,0.32255858,557056,0.8922936245799065,557056,50.0,-6.37043953,-3.5333378,0.00010848474,0.006205461
389.6641309261322,0.03588778,1543,273,0.32905275,559104,0.9115917757153511,559104,50.0,-6.57924943,-3.5273259,0.000102496495,0.0020322218
390.9761915206909,0.04235587,1561,274,0.35385743,561152,0.910919763147831,561152,50.0,-6.47051705,-3.521955,9.6217365e-05,0.0022679523
392.2816243171692,0.0384678,1569,275,0.3022461,563200,0.9119424372911453,563200,50.0,-6.249663549999999,-3.5146923,6.985573e-05,-0.0012113993
393.6126470565796,0.03383562,1539,276,0.30966797,565248,0.8891787901520729,565248,50.0,-6.064442440000001,-3.5307393,6.6511195e-05,-0.0038442966
394.98495054244995,0.031228382,1492,277,0.31884766,567296,0.9092884734272957,567296,50.0,-5.72288578,-3.5375454,6.260921e-05,0.0043806857
396.2947406768799,0.036270168,1563,278,0.31381837,569344,0.8896079510450363,569344,50.0,-5.823083840000001,-3.5532022,7.8104626e-05,0.0026220456
397.6565098762512,0.03363538,1509,279,0.31113282,571392,0.9289865866303444,571392,50.0,-6.06978023,-3.5826316,5.4273958e-05,0.0040226215
398.96138644218445,0.040134754,1569,280,0.34433594,573440,0.8838892504572868,573440,50.0,-6.550798669999999,-3.5911026,0.000111490765,0.0061845975
400.2702782154083,0.0464078,1565,281,0.3668457,575488,0.8820744305849075,575488,50.0,-6.5359557200000005,-3.5877814,0.00010372644,-0.005445321
401.57824969291687,0.033282615,1566,282,0.31083983,577536,0.8750360682606697,577536,50.0,-6.103375510000001,-3.5995266,8.830342e-05,0.0030293162
403.03029227256775,0.03188257,1410,283,0.3095703,579584,0.9243389368057251,579584,50.0,-6.4058405,-3.6089637,6.850048e-05,0.0027152894
404.4780421257019,0.037074167,1415,284,0.33012694,581632,0.8908245712518692,581632,50.0,-6.415811589999999,-3.61118,0.000105624145,-0.009314365
405.90963792800903,0.03586959,1430,285,0.3243164,583680,0.9074261337518692,583680,50.0,-6.301976969999999,-3.6008809,8.197657e-05,-0.00096265954
407.25412034988403,0.041461952,1523,286,0.3359375,585728,0.900273784995079,585728,50.0,-5.974751659999999,-3.5883822,0.00010438445,0.0005197738
408.649395942688,0.03617958,1468,287,0.31523436,587776,0.8839039728045464,587776,50.0,-6.128600889999999,-3.5797977,6.984702e-05,-0.0004949379
410.016872882843,0.03238625,1498,288,0.31435546,589824,0.9221659004688263,589824,50.0,-6.357257700000002,-3.5669773,6.9620655e-05,-0.00017879202
411.3890120983124,0.03289942,1492,289,0.31269532,591872,0.92109464854002,591872,50.0,-6.38197559,-3.5779557,5.637472e-05,0.0018917073
412.9275698661804,0.05954244,1331,290,0.31557617,593920,0.9003442749381065,593920,50.0,-6.2097220900000005,-3.5923011,8.6427746e-05,0.0043892087
414.2850651741028,0.034101762,1509,291,0.31850585,595968,0.8740951716899872,595968,50.0,-6.189259160000001,-3.5796032,0.00012886224,-0.00078870205
415.6596953868866,0.031439904,1490,292,0.30234376,598016,0.9036781415343285,598016,50.0,-6.23449115,-3.5755787,5.933519e-05,0.0021895901
417.12391328811646,0.035194434,1399,293,0.31518555,600064,0.899360790848732,600064,50.0,-6.144148060000001,-3.5844681,7.8637204e-05,0.0009715669
418.46791076660156,0.032150637,1524,294,0.31323242,602112,0.8872704431414604,602112,50.0,-6.0450066399999995,-3.5718913,8.844274e-05,0.0050343033
419.92808842658997,0.044356324,1402,295,0.34038085,604160,0.9005618393421173,604160,50.0,-6.077363969999999,-3.559782,8.283985e-05,-5.169746e-05
421.42410469055176,0.037665926,1369,296,0.3395508,606208,0.9348472133278847,606208,50.0,-5.96685472,-3.5601203,5.6164175e-05,0.004881291
422.8247985839844,0.03548128,1463,297,0.32421875,608256,0.9274559170007706,608256,50.0,-6.082330129999999,-3.5683243,6.80036e-05,0.004393016
424.19296503067017,0.03343417,1497,298,0.31103516,610304,0.9182490035891533,610304,50.0,-6.134000370000001,-3.5884233,5.8265803e-05,-0.0032081516
425.53547525405884,0.04047749,1525,299,0.3401367,612352,0.8829337358474731,612352,50.0,-6.608146569999999,-3.6097007,0.00012698275,0.006537353
426.95047879219055,0.03572877,1447,300,0.31152344,614400,0.896356500685215,614400,50.0,-6.774235679999999,-3.6316986,0.000117296426,0.001612388
428.32170724868774,0.032280955,1493,301,0.30512697,616448,0.8454504013061523,616448,50.0,-6.56052454,-3.6495605,0.000103759616,0.0038560438
429.7806029319763,0.037528686,1404,302,0.32089844,618496,0.8741022348403931,618496,50.0,-6.438406890000001,-3.6614196,0.00010225639,-0.0032509025
431.18420910835266,0.03894409,1459,303,0.3430664,620544,0.880931943655014,620544,50.0,-6.3606964900000005,-3.673492,8.957875e-05,-0.0012301186
432.62602186203003,0.04652955,1420,304,0.3380371,622592,0.907441258430481,622592,50.0,-6.29983848,-3.6744895,9.300494e-05,0.0029723898
434.12281584739685,0.03784034,1368,305,0.33842772,624640,0.9015691950917244,624640,50.0,-6.469500590000001,-3.6631503,8.6591535e-05,0.011075636
435.56027388572693,0.03381164,1425,306,0.31245118,626688,0.8823337256908417,626688,50.0,-6.321184849999998,-3.6563325,0.00010131193,-0.00050405785
437.0629155635834,0.041256126,1363,307,0.34389648,628736,0.9264262616634369,628736,50.0,-6.4054821,-3.6495101,6.7817884e-05,0.0045830635
438.4167950153351,0.048169844,1513,308,0.35961914,630784,0.8987503126263618,630784,50.0,-6.180714449999999,-3.6298165,7.738364e-05,-0.00311467
439.8149802684784,0.038955234,1465,309,0.33432618,632832,0.9143148139119148,632832,50.0,-6.62386966,-3.6162956,8.071851e-05,0.001079744
441.2417597770691,0.039846674,1435,310,0.3383301,634880,0.927506648004055,634880,50.0,-6.48477811,-3.615015,8.107713e-05,0.0033816032
442.64824891090393,0.037549783,1456,311,0.31435546,636928,0.8970646783709526,636928,50.0,-6.3917366300000005,-3.6059728,9.471353e-05,-0.00047905734
444.0329372882843,0.031530682,1479,312,0.31655273,638976,0.8287601172924042,638976,50.0,-6.403848040000001,-3.5921052,0.00011250904,0.0025372396
445.42744183540344,0.033612873,1468,313,0.30429688,641024,0.906373456120491,641024,50.0,-6.347298169999998,-3.5750122,7.222891e-05,0.003567481
446.8084366321564,0.047656555,1483,314,0.34785157,643072,0.8632895350456238,643072,50.0,-6.178651230000002,-3.5894356,9.698295e-05,-0.00828434
448.2527391910553,0.031058788,1418,315,0.30385742,645120,0.9015791490674019,645120,50.0,-6.275327169999998,-3.5956638,8.047169e-05,-0.0020852098
449.72243094444275,0.043025803,1393,316,0.3284668,647168,0.8819536864757538,647168,50.0,-6.4117129099999985,-3.5880687,0.00012290565,0.0039114263
451.1936342716217,0.03165949,1392,317,0.30893555,649216,0.8893452510237694,649216,50.0,-6.423386809999999,-3.5975373,8.983229e-05,0.0044888905
452.61026787757874,0.04282694,1446,318,0.33085936,651264,0.8596273809671402,651264,50.0,-6.551528060000001,-3.6098685,0.00013357599,0.00034495443
454.07151341438293,0.03771793,1401,319,0.34028322,653312,0.8418405205011368,653312,50.0,-6.42190252,-3.604332,0.000119090764,0.0008806448
455.41956758499146,0.03899626,1519,320,0.32495117,655360,0.8955903723835945,655360,50.0,-6.589043959999999,-3.6129506,0.00011396078,-0.005245351
456.7956693172455,0.043858465,1488,321,0.3397461,657408,0.8275459110736847,657408,50.0,-6.272288869999999,-3.6355605,0.00012068278,-0.001141594
458.17577052116394,0.043069612,1484,322,0.35195312,659456,0.8796666190028191,659456,50.0,-6.14714257,-3.64358,9.3138966e-05,-0.00016271866
459.50580859184265,0.036468662,1540,323,0.3171875,661504,0.9032745957374573,661504,50.0,-6.170924160000002,-3.6419575,7.907198e-05,0.00035950472
460.82772946357727,0.064281076,1549,324,0.34038085,663552,0.8575534522533417,663552,50.0,-6.67064972,-3.6412563,9.2236165e-05,0.0053768726
462.32296800613403,0.0388943,1369,325,0.3322754,665600,0.8589725643396378,665600,50.0,-6.729784810000001,-3.6449542,0.00011701121,0.0013160997
463.6793396472931,0.03615327,1510,326,0.33671874,667648,0.8491488099098206,667648,50.0,-6.772254890000002,-3.6305041,0.00014442693,0.0040235627
464.99805974960327,0.033564813,1553,327,0.31894532,669696,0.8982679098844528,669696,50.0,-6.82606148,-3.6288028,9.362326e-05,0.0063037695
466.31053948402405,0.039186798,1560,328,0.33344728,671744,0.8873075768351555,671744,50.0,-6.60001831,-3.6387775,0.0001226548,0.002461366
467.67714762687683,0.033565775,1498,329,0.31201172,673792,0.8941317275166512,673792,50.0,-6.3576257499999995,-3.6422508,9.0727124e-05,0.0043281405
469.0327787399292,0.036871344,1511,330,0.32460937,675840,0.913926012814045,675840,50.0,-6.284226440000001,-3.6532273,8.4660205e-05,0.004362119
470.41648960113525,0.03492471,1480,331,0.32817382,677888,0.9168353527784348,677888,50.0,-6.686298950000001,-3.6527221,9.517199e-05,-0.00035101734
471.810156583786,0.03293645,1469,332,0.32348633,679936,0.907543957233429,679936,50.0,-6.6663485200000006,-3.6492214,8.264416e-05,0.0022360361
473.28643250465393,0.03244019,1387,333,0.31210938,681984,0.9212977737188339,681984,50.0,-6.4078972499999995,-3.6592631,8.22757e-05,0.0027693086
474.6510078907013,0.03404391,1501,334,0.3161621,684032,0.8775456324219704,684032,50.0,-6.3030269699999995,-3.6619296,0.00010205894,-0.0010871668
476.03393030166626,0.037665695,1481,335,0.33813477,686080,0.9025520086288452,686080,50.0,-6.1781690099999995,-3.659439,8.747816e-05,0.0013499901
477.3763072490692,0.03873084,1526,336,0.34243163,688128,0.9043617099523544,688128,50.0,-6.311934560000001,-3.6717026,8.5425454e-05,-0.00036208765
478.7118036746979,0.03817045,1533,337,0.33374023,690176,0.8912852108478546,690176,50.0,-6.563582349999999,-3.6731777,9.444023e-05,-0.00049344834
480.04668378829956,0.035293616,1534,338,0.3154785,692224,0.8587736040353775,692224,50.0,-6.4858787599999985,-3.6639066,0.00012016784,-0.0024196715
481.3655607700348,0.04449777,1553,339,0.33847657,694272,0.9034649431705475,694272,50.0,-6.416971480000002,-3.6661086,0.00010073697,-0.00039191992
482.6915373802185,0.048826415,1544,340,0.35307616,696320,0.8822666853666306,696320,50.0,-6.58538485,-3.6752343,0.00014845199,0.003314744
484.04477620124817,0.028587336,1513,341,0.2948242,698368,0.8803136348724365,698368,50.0,-6.45619978,-3.6859112,0.00010507538,0.004127261
485.55403876304626,0.035501737,1357,342,0.3236328,700416,0.8732573837041855,700416,50.0,-6.19279447,-3.7020512,0.0001137902,0.0013500566
487.0892035961151,0.040878486,1334,343,0.33818358,702464,0.9066701680421829,702464,50.0,-6.462723010000001,-3.7121964,9.529364e-05,0.0045076907
488.5106017589569,0.031991187,1446,344,0.31333008,704512,0.8984713181853294,704512,50.0,-6.5021656299999995,-3.710177,9.580685e-05,0.0056788656
489.9104838371277,0.027665053,1463,345,0.28471678,706560,0.8699995279312134,706560,50.0,-6.401699910000001,-3.7156112,0.00010912736,0.0019756542
491.3332505226135,0.035129014,1439,346,0.30991212,708608,0.8650638163089752,708608,50.0,-6.25567275,-3.7405725,0.00012623468,0.002850966
492.7082087993622,0.039750725,1489,347,0.34389648,710656,0.8955924287438393,710656,50.0,-6.4135333,-3.7629104,9.140139e-05,0.0013534697
494.0379102230072,0.0325104,1540,348,0.31025392,712704,0.8488873690366745,712704,50.0,-6.414746009999999,-3.7557163,0.0001215542,0.0018451292
495.38282465934753,0.027859572,1523,349,0.28925782,714752,0.886762298643589,714752,50.0,-6.329579149999998,-3.7454007,0.00010008951,0.0018179886
496.76468563079834,0.043550003,1482,350,0.33461913,716800,0.8226241171360016,716800,50.0,-6.56433929,-3.7356772,0.00017629015,0.006016762
498.2164342403412,0.03308979,1411,351,0.3158203,718848,0.8735236674547195,718848,50.0,-6.54746049,-3.7182527,0.00013295295,0.0026211669
499.6663432121277,0.043549173,1412,352,0.3482422,720896,0.9088874086737633,720896,50.0,-6.7462385000000005,-3.69649,9.442552e-05,0.003515449
501.041396856308,0.04123169,1489,353,0.34179688,722944,0.898496150970459,722944,50.0,-6.617532699999998,-3.698464,0.00011665822,0.0011979825
502.35624051094055,0.036875494,1557,354,0.33076173,724992,0.8760876208543777,724992,50.0,-6.424485469999999,-3.702903,0.000109568864,0.0037611793
503.7250871658325,0.043795392,1502,355,0.34189454,727040,0.900071382522583,727040,50.0,-6.3362478499999995,-3.699435,0.00012354876,0.0018373572
505.0409429073334,0.041525044,1556,356,0.33666992,729088,0.9125882685184479,729088,50.0,-6.36244114,-3.712719,8.608035e-05,0.0011865844
506.35873794555664,0.030242521,1554,357,0.29692382,731136,0.8822512850165367,731136,50.0,-6.2295376099999995,-3.7210445,9.760382e-05,0.0012649341
507.7212944030762,0.039418943,1503,358,0.34106445,733184,0.9056862518191338,733184,50.0,-6.156362650000001,-3.7402492,0.00010294578,0.005634449
509.05677556991577,0.045426246,1533,359,0.32231444,735232,0.8746439218521118,735232,50.0,-6.3511404,-3.751514,0.00010775507,-0.0003693256
510.3905827999115,0.038568486,1535,360,0.321875,737280,0.8848454877734184,737280,50.0,-5.944838159999998,-3.7550378,9.8601115e-05,0.0023342075
511.7131872177124,0.038744245,1548,361,0.34560546,739328,0.9169242978096008,739328,50.0,-6.04529052,-3.7666125,8.1671584e-05,0.0046253945
513.0291056632996,0.033825513,1556,362,0.3179199,741376,0.8487013876438141,741376,50.0,-5.69821831,-3.7797291,9.687009e-05,0.004350795
514.3519287109375,0.042295814,1548,363,0.34873047,743424,0.9078710079193115,743424,50.0,-6.046212040000001,-3.785904,9.462707e-05,-0.0014661672
515.6879589557648,0.036194645,1533,364,0.33242187,745472,0.8822835236787796,745472,50.0,-6.52137852,-3.7970707,0.00014298057,0.0022657788
517.0812835693359,0.035726093,1470,365,0.31782228,747520,0.9226128607988358,747520,50.0,-6.532709310000001,-3.8004613,8.5000545e-05,0.005060411
518.4156827926636,0.03398342,1535,366,0.31259766,749568,0.9126807078719139,749568,50.0,-6.307007329999998,-3.7935414,8.829023e-05,0.001668375
519.8101615905762,0.045701616,1468,367,0.34423828,751616,0.8970832899212837,751616,50.0,-6.241740619999999,-3.7932618,9.8327546e-05,0.0016815991
521.166181564331,0.03691682,1510,368,0.34541017,753664,0.8821714371442795,753664,50.0,-5.94338693,-3.7956662,9.506555e-05,0.0068918345
522.5152051448822,0.040231965,1518,369,0.34433594,755712,0.9347291812300682,755712,50.0,-5.7248528599999995,-3.7868717,5.4147753e-05,0.0050050505
523.8543546199799,0.03711854,1529,370,0.31596678,757760,0.899444691836834,757760,50.0,-5.7201942500000005,-3.78387,7.306068e-05,0.0036410033
525.1767241954803,0.03422695,1549,371,0.3194336,759808,0.805296003818512,759808,50.0,-5.52679489,-3.7996202,0.00011529946,0.0075966874
526.5659818649292,0.033871546,1479,372,0.32070312,761856,0.8896807208657265,761856,50.0,-5.433859259999999,-3.8173478,9.262039e-05,0.0043314537
